RP,DodgerLoopWeekend,binary,0.260869562625885
RP,ArrowHead,binary,0.7771428823471069
RP,ArrowHead,binary,0.3028571307659149
RP,DistalPhalanxOutlineCorrect,binary,0.717391312122345
RP,DistalPhalanxOutlineCorrect,binary,0.4166666567325592
RP,GunPointAgeSpan,binary,0.9208860993385315
RP,GunPointAgeSpan,binary,0.49367088079452515
RP,ToeSegmentation2,binary,0.8846153616905212
RP,ToeSegmentation2,binary,0.1846153885126114
RP,GesturePebbleZ1,binary,0.8139534592628479
RP,GesturePebbleZ1,binary,0.1627907007932663
RP,Trace,binary,0.9800000190734863
RP,Trace,binary,0.1899999976158142
RP,LargeKitchenAppliances,binary,0.6079999804496765
RP,LargeKitchenAppliances,binary,0.3333333432674408
RP,ProximalPhalanxTW,binary,0.8975609540939331
RP,ProximalPhalanxTW,binary,0.009756097570061684
RP,CinCECGTorso,binary,0.9021739363670349
RP,CinCECGTorso,binary,0.24782608449459076
RP,MiddlePhalanxTW,binary,0.9220778942108154
RP,MiddlePhalanxTW,binary,0.16233766078948975
RP,InlineSkate,binary,0.3872727155685425
RP,InlineSkate,binary,0.15454545617103577
RP,ShapeletSim,binary,0.6611111164093018
RP,ShapeletSim,binary,0.5
RP,SwedishLeaf,binary,0.9711999893188477
RP,SwedishLeaf,binary,0.07360000163316727
RP,Plane,binary,1.0
RP,Plane,binary,0.095238097012043
RP,Chinatown,binary,0.9271137118339539
RP,Chinatown,binary,0.2740524709224701
RP,Lightning2,binary,1.0
RP,Lightning2,binary,1.0
RP,FaceFour,binary,0.875
RP,FaceFour,binary,0.2954545319080353
RP,ECG200,binary,1.0
RP,ECG200,binary,1.0
RP,GestureMidAirD1,binary,0.4615384638309479
RP,GestureMidAirD1,binary,0.03846153989434242
RP,Rock,binary,0.8600000143051147
RP,Rock,binary,0.18000000715255737
RP,Lightning7,binary,0.6712328791618347
RP,Lightning7,binary,0.16438356041908264
RP,TwoLeadECG,binary,0.9411764740943909
RP,TwoLeadECG,binary,0.49956101179122925
RP,ScreenType,binary,0.3919999897480011
RP,ScreenType,binary,0.3333333432674408
RP,Coffee,binary,0.8928571343421936
RP,Coffee,binary,0.5357142686843872
RP,SonyAIBORobotSurface2,binary,0.7775446176528931
RP,SonyAIBORobotSurface2,binary,0.38300105929374695
RP,GunPointMaleVersusFemale,binary,0.9873417615890503
RP,GunPointMaleVersusFemale,binary,0.5253164768218994
RP,EOGHorizontalSignal,binary,0.26243093609809875
RP,EOGHorizontalSignal,binary,0.08287292718887329
RP,EOGVerticalSignal,binary,0.3038673996925354
RP,EOGVerticalSignal,binary,0.08287292718887329
RP,Strawberry,binary,0.8513513803482056
RP,Strawberry,binary,0.3567567467689514
RP,CricketY,binary,0.6461538672447205
RP,CricketY,binary,0.08717948943376541
RP,OliveOil,binary,0.699999988079071
RP,OliveOil,binary,0.30000001192092896
RP,Herring,binary,0.671875
RP,Herring,binary,0.59375
RP,BirdChicken,binary,0.800000011920929
RP,BirdChicken,binary,0.5
RP,WordSynonyms,binary,0.6253918409347534
RP,WordSynonyms,binary,0.02037617564201355
RP,ProximalPhalanxOutlineAgeGroup,binary,0.9268292784690857
RP,ProximalPhalanxOutlineAgeGroup,binary,0.4292683005332947
RP,ItalyPowerDemand,binary,0.9475218653678894
RP,ItalyPowerDemand,binary,0.5014577507972717
RP,HouseTwenty,binary,0.7310924530029297
RP,HouseTwenty,binary,0.42016807198524475
RP,MiddlePhalanxOutlineAgeGroup,binary,0.8441558480262756
RP,MiddlePhalanxOutlineAgeGroup,binary,0.18831168115139008
RP,Ham,binary,0.7047619223594666
RP,Ham,binary,0.5142857432365417
RP,ACSF1,binary,0.3700000047683716
RP,ACSF1,binary,0.10000000149011612
RP,AllGestureWiimoteZ,binary,0.45571428537368774
RP,AllGestureWiimoteZ,binary,0.10000000149011612
RP,GestureMidAirD2,binary,0.5307692289352417
RP,GestureMidAirD2,binary,0.03846153989434242
RP,RefrigerationDevices,binary,0.5680000185966492
RP,RefrigerationDevices,binary,0.3333333432674408
